Fwy Name	District	County	City	Abs PM	Length	station_id	Name	Type	Sensor Type	HOV	Road Width	Lane Width	Inner Shoulder Width	Outer Shoulder Width	Design Speed Limit	Inner Median Type	Inner Median Width	Terrain	Population	Barrier	Surface	Roadway Use	Lat	Lng	Direction	Fwy
US101-N	5	San Luis Obispo		218.863		501018061	HWY 41 AT 101 NB VDS OFNB NB	Off Ramp		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	Concrete		35.483446	-120.66233	N	101
US101-N	5	San Luis Obispo		218.864	0.499	501018062	HWY 41 AT 101 NB VDS MLNB NB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	Concrete		35.483458	-120.662341	N	101
US101-N	5	San Luis Obispo	Atascadero	219.274		501018071	TRAFFIC WAY 101 SB VDS OFNB NB	Off Ramp		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Urban	No Barriers	Concrete		35.487088	-120.668093	N	101
US101-N	5	San Luis Obispo	Atascadero	219.275	1.982	501018072	TRAFFIC WAY 101 SB VDS MLNB NB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Urban	No Barriers	Concrete		35.487096	-120.668108	N	101
US101-N	5	San Luis Obispo	Atascadero	222.825		501018101	SAN RAMON RD OC ONNB	On Ramp		No	24 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	42 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.526722	-120.704538	N	101
US101-N	5	San Luis Obispo	Atascadero	222.828	1.777	501018102	SAN RAMON RD OC MLNB	Mainline		No	24 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	42 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.526761	-120.704561	N	101
US101-N	5	San Luis Obispo	Atascadero	222.829	0.658	501018103	SAN RAMON RD OC MLSB	Mainline		No	24 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	42 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.526774	-120.704569	N	101
US101-N	5	San Luis Obispo	Atascadero	222.829		501018104	SAN RAMON RD OC OFSB	Off Ramp		No	24 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	42 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.526774	-120.704569	N	101
US101-N	5	San Luis Obispo		224.143		501018113	VINEYARD DR OC OFSB	Off Ramp		No	24 ft	12.0 ft	5 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	35.543752	-120.714385	N	101
US101-N	5	San Luis Obispo		224.144	0.658	501018112	VINEYARD DR OC MLSB	Mainline		No	24 ft	12.0 ft	5 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	35.543766	-120.71439	N	101
US101-N	5	San Luis Obispo		224.147	0.486	501018111	VINEYARD DR OC MLNB	Mainline		No	24 ft	12.0 ft	5 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	35.543807	-120.714407	N	101
US101-N	5	San Luis Obispo		225.117		501018121	LAS TABLAS RD UC ONNB	On Ramp		No	24 ft	12.0 ft	2 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.556288	-120.710165	N	101
US101-N	5	San Luis Obispo		225.117	0.488	501018122	LAS TABLAS RD UC MLNB	Mainline		No	24 ft	12.0 ft	2 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.556288	-120.710165	N	101
US101-N	5	San Luis Obispo		225.124		501018124	LAS TABLAS RD UC OFSB	Off Ramp		No	24 ft	12.0 ft	2 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.55637	-120.710091	N	101
US101-N	5	San Luis Obispo		225.124	0.413	501018123	LAS TABLAS RD UC MLSB	Mainline		No	24 ft	12.0 ft	2 ft	9 ft	70 mph	Unpaved	48 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.55637	-120.710091	N	101
US101-N	5	San Luis Obispo		225.944	0.413	501018132	NORTH MAIN ST OC MLSB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.56612	-120.701774	N	101
US101-N	5	San Luis Obispo		225.95	0.744	501018131	NORTH MAIN ST OC MLNB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.566199	-120.70173	N	101
US101-N	5	San Luis Obispo		227.433	0.741	501018143	101 at 46W NB EXIT MLSB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.586957	-120.695794	N	101
US101-N	5	San Luis Obispo		227.433		501018141	101 at 46W NB EXIT OFNB	Off Ramp		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.586957	-120.695794	N	101
US101-N	5	San Luis Obispo		227.433	0.154	501018142	101 at 46W NB EXIT MLNB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.586957	-120.695794	N	101
US101-N	5	San Luis Obispo		227.492		501018144	101 at 46W NB EXIT ONSB	On Ramp		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	46 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		35.587807	-120.695668	N	101
US101-N	5	San Luis Obispo		227.742	0.155	501018152	101 AT 46W NB ONRAMP MLNB	Mainline		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.591417	-120.695297	N	101
US101-N	5	San Luis Obispo		227.743		501018154	101 AT 46W NB ONRAMP OFSB	Off Ramp		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.591431	-120.695297	N	101
US101-N	5	San Luis Obispo		227.743		501018151	101 AT 46W NB ONRAMP ONNB	On Ramp		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.591431	-120.695297	N	101
US101-N	5	San Luis Obispo		227.743	0.326	501018153	101 AT 46W NB ONRAMP MLSB	Mainline		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Three Beam Barrier	"Base & Surface >= 7"" Thick"	No Special Features	35.591431	-120.695297	N	101
US101-N	5	San Luis Obispo		228.395	0.328	501021011	SPRING ST NEXT RIGHT EXIT SIGN M	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Guardrail in Median left Roadway	"Base & Surface >= 7"" Thick"		35.600563	-120.693038	N	101
US101-N	5	San Luis Obispo		228.398	0.623	501021012	SPRING ST NEXT RIGHT EXIT SIGN M	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	Guardrail in Median left Roadway	"Base & Surface >= 7"" Thick"		35.600603	-120.693018	N	101
US101-N	5	San Luis Obispo		229.643	0.626	501021021	PASO ROBLES ST MLNB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	No Barriers	Concrete		35.617666	-120.686954	N	101
US101-N	5	San Luis Obispo		229.652	2.504	501021022	PASO ROBLES ST MLSB	Mainline		No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Unpaved	50 ft	Rolling	Urban	No Barriers	Concrete		35.617784	-120.686885	N	101
US101-N	5	Monterey		325.86	2.505	501019011	AIRPORT BLVD HWY 101 NB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	46 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.660991	-121.622983	N	101
US101-N	5	Monterey		325.87	0.175	501019012	AIRPORT BLVD HWY 101 NB VDS MLSB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	46 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.661123	-121.623058	N	101
US101-N	5	Monterey		325.88		501019013	AIRPORT BLVD HWY 101 NB VDS OFSB	Off Ramp		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	46 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.661254	-121.623134	N	101
US101-N	5	Monterey	Salinas	326.21	0.176	501019021	SANBORN RD HWY 101 NB VDS MLNB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	40 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.665337	-121.626131	N	101
US101-N	5	Monterey	Salinas	326.221		501019023	SANBORN RD HWY 101 NB VDS ONSB	On Ramp		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	40 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.665442	-121.62628	N	101
US101-N	5	Monterey	Salinas	326.221	0.716	501019022	SANBORN RD HWY 101 NB VDS MLSB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Unknown	40 ft	Flat	Rural	Three Beam Barrier	Concrete	No Special Features	36.665442	-121.62628	N	101
US101-N	5	Monterey	Salinas	327.643	0.719	501019041	EAST MARKET ST HWY 101 NB VDS ML	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete	No Special Features	36.679277	-121.641687	N	101
US101-N	5	Monterey	Salinas	327.659		501019043	EAST MARKET ST HWY 101 NB VDS OF	Off Ramp		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete	No Special Features	36.6795	-121.641766	N	101
US101-N	5	Monterey	Salinas	327.659	0.938	501019042	EAST MARKET ST HWY 101 NB VDS ML	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete	No Special Features	36.6795	-121.641766	N	101
US101-N	5	Monterey	Salinas	329.52		501019064	LAUREL RD HWY 101 NB OFSB1	Off Ramp		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete		36.698288	-121.664531	N	101
US101-N	5	Monterey	Salinas	329.52	0.825	501019062	LAUREL RD HWY 101 NB MLNB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete		36.698288	-121.664531	N	101
US101-N	5	Monterey	Salinas	329.52	0.93	501019063	LAUREL RD HWY 101 NB MLSB	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete		36.698288	-121.664531	N	101
US101-N	5	Monterey	Salinas	329.52		501019061	LAUREL RD HWY 101 NB ONNB1	On Ramp		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unknown	40 ft	Flat	Urbanized	Three Beam Barrier	Concrete		36.698288	-121.664531	N	101
US101-N	5	Monterey		331.17	0.825	501019072	BORANDA HWY 101 NB VDS MLSB	Mainline		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	46 ft	Flat	Urbanized	No Barriers	Concrete		36.721175	-121.659821	N	101
US101-N	5	Monterey		331.17	0.642	501019071	BORANDA HWY 101 NB VDS MLNB	Mainline		No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Unpaved	46 ft	Flat	Urbanized	No Barriers	Concrete		36.721175	-121.659821	N	101
US101-N	5	Monterey		332.453	1.923	501019092	ESPINOSA RD HWY 101 SB VDS MLNB	Mainline		No	24 ft	12.0 ft	7 ft	8 ft	65 mph	Paved - No Roadway Use	16 ft	Rolling	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.739273	-121.658577	N	101
US101-N	5	Monterey		335.016	1.309	501019102	PRUNEDALE SOUTH RD HWY 101 SB VD	Mainline		No	24 ft	12.0 ft	7 ft	10 ft	65 mph	Paved - No Roadway Use	16 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.775206	-121.669215	N	101
US101-N	5	Monterey		335.073	0.03	501019112	PESANTE RD HWY 101 NB VDS MLSB	Mainline		No	24 ft	12.0 ft	7 ft	10 ft	65 mph	Paved - No Roadway Use	16 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.776029	-121.66927	N	101
US101-N	5	Monterey		335.077	0.515	501019111	PESANTE RD HWY 101 VDS MLNB	Mainline		No	24 ft	12.0 ft	7 ft	10 ft	65 mph	Paved - No Roadway Use	16 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.776087	-121.669274	N	101
US101-N	5	Monterey		336.103		501019121	HWY 156 / VIERRA CYN RD AT HWY 1	Off Ramp		No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.790781	-121.667085	N	101
US101-N	5	Monterey		336.103	0.134	501019123	HWY 156 / VIERRA CYN RD AT HWY 1	Mainline		No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.790781	-121.667085	N	101
US101-N	5	Monterey		336.103	0.513	501019122	HWY 156 / VIERRA CYN RD AT HWY 1	Mainline		No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.790781	-121.667085	N	101
US101-N	5	Monterey		336.103		501019124	HWY 156 / VIERRA CYN RD AT HWY 1	Off Ramp		No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.790781	-121.667085	N	101
US101-N	5	Monterey		336.371	0.134	501019133	SAN MIGUEL CYN RD HWY 101 NB VDS	Mainline		No	36 ft	12.0 ft	6 ft	10 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.794603	-121.666281	N	101
US101-N	5	Monterey		336.371	1.277	501019132	SAN MIGUEL CYN RD HWY 101 NB VDS	Mainline		No	36 ft	12.0 ft	6 ft	10 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.794603	-121.666281	N	101
US101-N	5	Monterey		336.371		501019134	SAN MIGUEL CYN RD HWY 101 NB VDS	On Ramp		No	36 ft	12.0 ft	6 ft	10 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.794603	-121.666281	N	101
US101-N	5	Monterey		336.371		501019131	SAN MIGUEL CYN RD HWY 101 NB VDS	Off Ramp		No	36 ft	12.0 ft	6 ft	10 ft	65 mph	Paved - No Roadway Use	22 ft	Rolling	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.794603	-121.666281	N	101
US101-N	5	Monterey		338.925	2.622	501019151	CRAZY HORSE CYN RD HWY 101 NB VD	Mainline		No	24 ft	12.0 ft	2 ft	6 ft	65 mph	Unpaved	16 ft	Rolling	Urbanized	No Barriers	Concrete	No Special Features	36.818155	-121.632959	N	101
US101-N	5	Monterey		341.615	1.63	501020011	SAN JUAN RD NB 101 VDS MLNB NB	Mainline		No	24 ft	12.0 ft	2 ft	6 ft	65 mph	Unpaved	16 ft	Rolling	Rural	No Barriers	"Base & Surface >= 7"" Thick"		36.854238	-121.633468	N	101
US101-N	4	Santa Clara		349.434	0.349	409868	N of San Benito	Mainline	loops	No	24 ft	12.0 ft	0 ft	6 ft	65 mph	Paved - No Roadway Use	6 ft	Flat	Rural	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	36.91937	-121.547493	N	101
US101-N	4	Santa Clara		349.864	0.53	402294	4A5324 Loc 1	Mainline	magnetometers	No	24 ft	12.0 ft	2 ft	6 ft	65 mph	Unpaved	6 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.92555	-121.547028	N	101
US101-N	4	Santa Clara		350.494	0.497	409869	N of Old Monterey Rd UC	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.933636	-121.551222	N	101
US101-N	4	Santa Clara		350.858	0.402	402296	4A5324 Loc 2	Mainline	magnetometers	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.938711	-121.552481	N	101
US101-N	4	Santa Clara		351.298	0.47	409870	SR 25/101 oc	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.945044	-121.552717	N	101
US101-N	4	Santa Clara		351.798	0.455	402298	4A5324 Loc 3	Mainline	magnetometers	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.952216	-121.552213	N	101
US101-N	4	Santa Clara		352.208	0.33	402008	oppo SR 25 on-s-diag	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.958075	-121.551297	N	101
US101-N	4	Santa Clara		352.448		409875	SR 25 off	Off Ramp	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.961506	-121.551004	N	101
US101-N	4	Santa Clara		352.458		409876	SR 25 on	On Ramp	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.961649	-121.551023	N	101
US101-N	4	Santa Clara		352.458	0.275	409893	SR 25 on-n-diag	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.961649	-121.551023	N	101
US101-N	4	Santa Clara		352.758	0.4	402300	4A5324 Loc 4	Mainline	magnetometers	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.965869	-121.552149	N	101
US101-N	4	Santa Clara		353.258	0.506	409858	S. of Monterey St	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	65 mph	Unpaved	42 ft	Flat	Rural	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	36.97321	-121.554325	N	101
US101-N	4	Santa Clara		353.771	0.431	402302	4A5324 Loc 5	Mainline	magnetometers	No	24 ft	12.0 ft	5 ft	13 ft	65 mph	Unpaved	42 ft	Flat	Rural	Three Beam Barrier	"Base & Surface >= 7"" Thick"	Lane Transitions	36.980439	-121.55735	N	101
US101-N	4	Santa Clara		354.031		409867	Monterey Rd rm-n-loop	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	36.984072	-121.558483	N	101
US101-N	4	Santa Clara		354.121	0.67	409865	Monterey Rd rm-n-loop	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	36.985369	-121.558479	N	101
US101-N	4	Santa Clara		354.141		409866	Monterey Rd rm-n-loop on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	36.985655	-121.558429	N	101
US101-N	4	Santa Clara	Gilroy	355.111	0.575	402011	oppo 1200' S of Route 152	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	36.9996	-121.555853	N	101
US101-N	4	Santa Clara	Gilroy	355.251		409891	E 10th St off	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.001637	-121.555946	N	101
US101-N	4	Santa Clara	Gilroy	355.271	0.145	409889	E 10th St rm-n-loop	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.001927	-121.555986	N	101
US101-N	4	Santa Clara	Gilroy	355.301		409890	E 10th St on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.002361	-121.556049	N	101
US101-N	4	Santa Clara	Gilroy	355.401	0.32	409884	E 10th St rm-n-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.00378	-121.556453	N	101
US101-N	4	Santa Clara	Gilroy	355.401		409886	E 10th St on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.00378	-121.556453	N	101
US101-N	4	Santa Clara	Gilroy	355.911	0.425	414192	E 6th St OC	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.010623	-121.55997	N	101
US101-N	4	Santa Clara	Gilroy	356.251	0.33	409892	S of Leavesley Rd	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.015136	-121.562462	N	101
US101-N	4	Santa Clara	Gilroy	356.571	0.25	410112	Leavesley Rd rm-s-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.01939	-121.564786	N	101
US101-N	4	Santa Clara	Gilroy	356.741		409879	Leavesley Rd on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.021645	-121.566033	N	101
US101-N	4	Santa Clara	Gilroy	356.751	0.215	409878	Leavesley Rd rm-n-loop	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.021778	-121.566106	N	101
US101-N	4	Santa Clara	Gilroy	356.981		409882	Leavesley Rd on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.024833	-121.567757	N	101
US101-N	4	Santa Clara	Gilroy	357.001	0.69	409881	Leavesley Rd rm-n-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.025098	-121.5679	N	101
US101-N	4	Santa Clara	Gilroy	357.071		410103	Leavesley Rd off	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.026026	-121.568405	N	101
US101-N	4	Santa Clara	Gilroy	358.131	0.735	409873	oppo SB truck scales	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Guardrail in Median Both Roadway	Concrete	No Special Features	37.040108	-121.575953	N	101
US101-N	4	Santa Clara		358.471	0.465	402314	4A5324 LOC 17	Mainline	magnetometers	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.044741	-121.578022	N	101
US101-N	4	Santa Clara		359.061	0.475	409872	oppo S of Rucker Ave	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.052834	-121.581531	N	101
US101-N	4	Santa Clara		359.301		410516	Masten Blvd off	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.056128	-121.582948	N	101
US101-N	4	Santa Clara		359.421	0.29	410515	oppo Masten Blvd rm-s-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.057774	-121.583661	N	101
US101-N	4	Santa Clara		359.641		410107	Masten Blvd on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.060792	-121.584968	N	101
US101-N	4	Santa Clara		359.641	0.325	410106	Masten Blvd rm-n-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urban	Three Beam Barrier	Concrete	No Special Features	37.060792	-121.584968	N	101
US101-N	4	Santa Clara		360.071	0.355	421640	oppo N of Masten Blvd	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Rural	Guardrail in Median Both Roadway	Concrete	No Special Features	37.066694	-121.587509	N	101
US101-N	4	Santa Clara		360.351	0.18	401592	oppo S of Church Ave OC	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Rural	Guardrail in Median Both Roadway	Concrete	No Special Features	37.070515	-121.589243	N	101
US101-N	4	Santa Clara		360.431	0.43	409856	NB truck scales	Mainline	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urbanized	No Barriers	Concrete	No Special Features	37.071597	-121.58977	N	101
US101-N	4	Santa Clara		360.741		409857	NB truck scales on	On Ramp	loops	No	36 ft	12.0 ft	5 ft	13 ft	70 mph	Unpaved	70 ft	Flat	Urbanized	No Barriers	Concrete	No Special Features	37.075742	-121.591969	N	101
