station_id,Abs PM_x,incident_id,Abs PM_y,dt,dis
7163,-33.865181,243569,151.171997,07/28/2025 13:55:33,0.599
7163,-33.865181,243569,151.171997,07/28/2025 13:55:33,0.599
10011,-33.876652,243850,151.230606,07/31/2025 07:36:52,0.105
7139,-33.876884,243850,151.228683,07/31/2025 07:36:52,0.075
10011,-33.876652,243850,151.230606,07/31/2025 07:36:52,0.105
7139,-33.876884,243850,151.228683,07/31/2025 07:36:52,0.075
10011,-33.876652,243850,151.230606,07/31/2025 07:36:52,0.105
7139,-33.876884,243850,151.228683,07/31/2025 07:36:52,0.075
7120,-33.886311,243863,151.217911,07/31/2025 08:51:44,0.044
7121,-33.886032,243863,151.218079,07/31/2025 08:51:44,0.019
7120,-33.886311,243863,151.217911,07/31/2025 08:51:44,0.087
7121,-33.886032,243863,151.218079,07/31/2025 08:51:44,0.053
10011,-33.876652,243850,151.230606,07/31/2025 07:36:52,0.105
7139,-33.876884,243850,151.228683,07/31/2025 07:36:52,0.075
50240,-33.796436,240656,150.987595,07/01/2025 06:20:00,0.086
50240,-33.796436,240656,150.987595,07/01/2025 06:20:00,0.086
29005,-33.824696,240721,151.093216,07/01/2025 13:13:30,0.035
7248,-33.906151,241363,151.040207,07/05/2025 10:12:55,0.282
7248,-33.906151,241363,151.040207,07/05/2025 10:12:55,0.282
7248,-33.906151,241363,151.040207,07/05/2025 10:12:55,0.282
22001,-33.825577,241577,151.233261,07/08/2025 08:23:58,0.469
22001,-33.825577,241577,151.233261,07/08/2025 08:23:58,0.469
22001,-33.825577,241577,151.233261,07/08/2025 08:23:58,0.469
22001,-33.825577,241577,151.233261,07/08/2025 08:23:58,0.469
50240,-33.796436,241879,150.987595,07/11/2025 06:32:17,0.038
50240,-33.796436,241879,150.987595,07/11/2025 06:32:17,0.038
68025,-33.816696,241915,150.976623,07/11/2025 11:30:51,0.417
68025,-33.816696,241915,150.976623,07/11/2025 11:30:51,0.417
68025,-33.816696,241915,150.976623,07/11/2025 11:30:51,0.417
7132,-33.953056,242137,151.137482,07/14/2025 18:24:26,0.02
7163,-33.865181,242427,151.171997,07/16/2025 18:48:02,0.576
51235,-33.81551,242997,151.101105,07/23/2025 09:30:48,0.217
7161,-33.740406,243114,151.060989,07/24/2025 12:35:39,0.027
51235,-33.81551,241192,151.101105,07/03/2025 15:34:21,0.082
51235,-33.81551,241192,151.101105,07/03/2025 15:34:21,0.082
7112,-33.843338,241744,151.043411,07/10/2025 06:31:28,0.572
7112,-33.843338,241744,151.043411,07/10/2025 06:31:28,0.572
7112,-33.843338,241744,151.043411,07/10/2025 06:31:28,0.572
7112,-33.843338,241744,151.043411,07/10/2025 06:31:28,0.572
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
53004,-33.75317,242393,151.151077,07/16/2025 14:06:44,0.45
7251,-33.874916,243360,151.155319,07/25/2025 22:14:54,0.031
7112,-33.843338,241299,151.043411,07/04/2025 14:26:54,0.121
7248,-33.906151,241603,151.040207,07/08/2025 14:46:45,0.087
7248,-33.906151,241603,151.040207,07/08/2025 14:46:45,0.113
7161,-33.740406,241623,151.060989,07/08/2025 18:27:46,0.45
7120,-33.886311,241738,151.217911,07/10/2025 05:03:36,0.381
7121,-33.886032,241738,151.218079,07/10/2025 05:03:36,0.386
7120,-33.886311,241738,151.217911,07/10/2025 05:03:36,0.381
7121,-33.886032,241738,151.218079,07/10/2025 05:03:36,0.386
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
74230,-33.724735,241825,151.086151,07/10/2025 14:54:25,0.015
7153,-33.8651123046875,242201,151.041610717773,07/15/2025 08:50:24,0.028
7163,-33.865181,242436,151.171997,07/17/2025 06:03:05,0.336
7179,-33.817272,242474,150.962784,07/17/2025 11:15:31,0.009
7248,-33.906151,243769,151.040207,07/30/2025 14:20:32,0.031
7112,-33.843338,240854,151.043411,07/01/2025 23:30:55,0.579
53004,-33.75317,241272,151.151077,07/04/2025 11:11:29,0.455
53004,-33.75317,241272,151.151077,07/04/2025 11:11:29,0.455
7179,-33.817272,241459,150.962784,07/06/2025 20:02:43,0.198
7179,-33.817272,241459,150.962784,07/06/2025 20:02:43,0.198
7179,-33.817272,242021,150.962784,07/12/2025 14:57:01,0.151
7120,-33.886311,242908,151.217911,07/22/2025 10:08:00,0.12
7121,-33.886032,242908,151.218079,07/22/2025 10:08:00,0.086
7120,-33.886311,242908,151.217911,07/22/2025 10:08:00,0.12
7121,-33.886032,242908,151.218079,07/22/2025 10:08:00,0.086
7120,-33.886311,242908,151.217911,07/22/2025 10:08:00,0.12
7121,-33.886032,242908,151.218079,07/22/2025 10:08:00,0.086
7120,-33.886311,242908,151.217911,07/22/2025 10:08:00,0.12
7121,-33.886032,242908,151.218079,07/22/2025 10:08:00,0.086
7120,-33.886311,242908,151.217911,07/22/2025 10:08:00,0.12
7121,-33.886032,242908,151.218079,07/22/2025 10:08:00,0.086
7179,-33.817272,243357,150.962784,07/25/2025 21:37:09,0.134
7179,-33.817272,243357,150.962784,07/25/2025 21:37:09,0.134
7112,-33.843338,243589,151.043411,07/28/2025 16:03:04,0.106
7179,-33.817272,240687,150.962784,07/01/2025 10:01:06,0.652
F3FWY004,-33.496265,242069,151.187408,07/13/2025 17:40:26,0.159
F3FWY004,-33.496265,242069,151.187408,07/13/2025 17:40:26,0.159
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.657
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.602
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
7179,-33.817272,242124,150.962784,07/14/2025 15:34:30,0.1
7179,-33.817272,242124,150.962784,07/14/2025 15:34:30,0.1
7179,-33.817272,242124,150.962784,07/14/2025 15:34:30,0.145
53004,-33.75317,242113,151.151077,07/14/2025 14:03:04,0.609
53004,-33.75317,243887,151.151077,07/31/2025 10:11:23,0.443
68025,-33.816696,240828,150.976623,07/01/2025 21:11:29,0.337
7163,-33.865181,241243,151.171997,07/04/2025 07:50:13,0.532
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
F3FWY005,-33.429348,241633,151.22467,07/09/2025 05:17:06,0.15
74228,-33.723019,241991,151.036606,07/12/2025 00:19:31,0.169
74228,-33.723019,241991,151.036606,07/12/2025 00:19:31,0.169
23067,-33.934475,242093,151.15831,07/14/2025 06:58:43,0.406
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242317,151.17952,07/15/2025 16:57:47,0.796
33014,-33.806141,242317,151.17952,07/15/2025 16:57:47,0.796
33014,-33.806141,242317,151.17952,07/15/2025 16:57:47,0.796
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
T0288,-33.455536,242906,151.205093,07/22/2025 10:03:09,0.108
T0289,-33.455235,242906,151.205383,07/22/2025 10:03:09,0.065
T0290,-33.454796,242906,151.205872,07/22/2025 10:03:09,0.006
T0479-PR,-33.454525,242906,151.206726,07/22/2025 10:03:09,0.089
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
33014,-33.806141,242313,151.17952,07/15/2025 16:28:47,0.674
47024,-33.83889,241030,151.029022,07/02/2025 12:15:14,0.248
51235,-33.81551,241193,151.101105,07/03/2025 15:39:22,0.118
51235,-33.81551,241193,151.101105,07/03/2025 15:39:22,0.118
51235,-33.81551,241515,151.101105,07/07/2025 11:56:39,0.654
51235,-33.81551,241515,151.101105,07/07/2025 11:56:39,0.446
51235,-33.81551,241515,151.101105,07/07/2025 11:56:39,0.446
51235,-33.81551,241515,151.101105,07/07/2025 11:56:39,0.446
7120,-33.886311,241742,151.217911,07/10/2025 05:47:38,0.05
7121,-33.886032,241742,151.218079,07/10/2025 05:47:38,0.024
7120,-33.886311,242319,151.217911,07/15/2025 17:16:37,0.07
7121,-33.886032,242319,151.218079,07/15/2025 17:16:37,0.036
F3FWY003,-33.560299,242464,151.192551,07/17/2025 10:00:58,0.917
F3FWY003,-33.560299,242464,151.192551,07/17/2025 10:00:58,0.917
F3FWY003,-33.560299,242464,151.192551,07/17/2025 10:00:58,0.917
F3FWY003,-33.560299,242464,151.192551,07/17/2025 10:00:58,0.917
7179,-33.817272,242996,150.962784,07/23/2025 09:21:39,0.502
7179,-33.817272,242996,150.962784,07/23/2025 09:21:39,0.502
74229,-33.760658,243039,151.07962,07/23/2025 15:26:29,0.017
74229,-33.760658,243039,151.07962,07/23/2025 15:26:29,0.017
74229,-33.760658,243039,151.07962,07/23/2025 15:26:29,0.017
7161,-33.740406,243103,151.060989,07/24/2025 10:55:24,0.016
7161,-33.740406,243103,151.060989,07/24/2025 10:55:24,0.028
50240,-33.796436,243623,150.987595,07/29/2025 09:08:09,0.475
50240,-33.796436,243623,150.987595,07/29/2025 09:08:09,0.504
7272,-33.916008,243829,151.014008,07/31/2025 00:35:57,0.438
10011,-33.876652,243928,151.230606,07/31/2025 13:18:53,0.073
7139,-33.876884,243928,151.228683,07/31/2025 13:18:53,0.123
74230,-33.724735,244842,151.086151,08/06/2025 16:20:35,0.471
7164,-33.81562,245626,150.969238,08/14/2025 08:02:50,0.024
7274,-33.779202,245902,150.814102,08/16/2025 12:53:14,0.125
74230,-33.724735,246742,151.086151,08/21/2025 16:09:00,0.787
33014,-33.806141,247418,151.17952,08/27/2025 17:33:58,0.899
7251,-33.874916,212241,151.155319,10/25/2024 18:40:17,0.073
F3FWY003,-33.560299,247745,151.192551,08/31/2025 11:06:15,0.669
23067,-33.934475,247756,151.15831,08/31/2025 13:31:07,0.182
T0085,-33.665455,247273,151.090271,08/26/2025 14:43:22,0.346
9658,-33.79353,244979,151.018829,08/07/2025 18:09:25,0.593
29005,-33.824696,245027,151.093216,08/08/2025 08:14:37,0.163
68025,-33.816696,245908,150.976623,08/16/2025 14:51:45,0.092
51235,-33.81551,246935,151.101105,08/22/2025 17:49:14,0.705
53004,-33.75317,247272,151.151077,08/26/2025 14:36:08,0.408
7179,-33.817272,247279,150.962784,08/26/2025 15:13:45,0.038
7112,-33.843338,247317,151.043411,08/26/2025 19:30:00,0.343
7120,-33.886311,245418,151.217911,08/12/2025 10:14:45,0.126
7121,-33.886032,245418,151.218079,08/12/2025 10:14:45,0.13
7179,-33.817272,244317,150.962784,08/03/2025 10:37:00,0.267
33014,-33.806141,244894,151.17952,08/07/2025 10:25:38,0.765
7112,-33.843338,245952,151.043411,08/17/2025 15:22:51,0.763
50250,-33.797592,232994,150.975433,04/30/2025 04:38:31,0.015
34016,-33.778187,246177,151.267136,08/19/2025 16:30:29,0.2
7179,-33.817272,244105,150.962784,08/02/2025 08:44:56,0.008
F3FWY003,-33.560299,244351,151.192551,08/03/2025 12:15:57,0.044
7179,-33.817272,244521,150.962784,08/04/2025 11:31:08,0.753
F3FWY003,-33.560299,245251,151.192551,08/10/2025 18:15:40,0.022
9834-PR,-34.033203,245526,151.092529,08/13/2025 08:52:31,0.549
7163,-33.865181,245544,151.171997,08/13/2025 10:22:49,0.443
7248,-33.906151,245678,151.040207,08/14/2025 14:06:41,0.015
53004,-33.75317,245912,151.151077,08/16/2025 15:49:53,0.446
7112,-33.843338,246275,151.043411,08/20/2025 11:15:53,0.339
74230,-33.724735,246912,151.086151,08/22/2025 15:48:27,0.282
74228,-33.723019,247153,151.036606,08/25/2025 13:45:10,0.145
7112,-33.843338,247316,151.043411,08/26/2025 19:26:23,0.343
68025,-33.816696,247681,150.976623,08/30/2025 00:54:11,0.483
7164,-33.81562,247764,150.969238,08/31/2025 15:47:11,0.306
7163,-33.865181,244075,151.171997,08/01/2025 19:38:07,0.353
7161,-33.740406,244192,151.060989,08/02/2025 18:01:02,0.217
7112,-33.843338,244543,151.043411,08/04/2025 12:32:51,0.137
68025,-33.816696,244708,150.976623,08/05/2025 13:39:13,0.094
33014,-33.806141,244722,151.17952,08/05/2025 14:49:20,0.674
68025,-33.816696,247053,150.976623,08/24/2025 14:14:41,0.496
7164,-33.81562,247466,150.969238,08/28/2025 10:08:51,0.265
10011,-33.876652,247611,151.230606,08/29/2025 12:05:39,0.293
7139,-33.876884,247611,151.228683,08/29/2025 12:05:39,0.465
53004,-33.75317,247576,151.151077,08/29/2025 07:28:44,0.644
7163,-33.865181,245539,151.171997,08/13/2025 10:05:26,0.548
7270,-33.793304,244009,151.119659,08/01/2025 11:12:26,0.66
7248,-33.906151,244058,151.040207,08/01/2025 16:22:01,0.059
33014,-33.806141,244417,151.17952,08/03/2025 18:12:35,0.761
7112,-33.843338,244749,151.043411,08/05/2025 18:05:07,0.465
68025,-33.816696,245049,150.976623,08/08/2025 10:42:05,0.117
F3FWY003,-33.560299,245111,151.192551,08/08/2025 23:07:34,0.888
7120,-33.886311,245349,151.217911,08/11/2025 14:29:24,0.742
7121,-33.886032,245349,151.218079,08/11/2025 14:29:24,0.716
F3FWY001,-33.694206,245943,151.121323,08/17/2025 11:54:23,0.045
7120,-33.886311,246959,151.217911,08/22/2025 20:48:41,0.1
7121,-33.886032,246959,151.218079,08/22/2025 20:48:41,0.102
7248,-33.906151,247050,151.040207,08/24/2025 12:34:37,0.032
50240,-33.796436,247511,150.987595,08/28/2025 14:19:19,0.466
7120,-33.886311,245553,151.217911,08/13/2025 11:16:16,0.1
7121,-33.886032,245553,151.218079,08/13/2025 11:16:16,0.102
53004,-33.75317,244091,151.151077,08/02/2025 05:45:49,0.648
7179,-33.817272,244633,150.962784,08/04/2025 18:40:49,0.374
7248,-33.906151,244874,151.040207,08/07/2025 06:30:25,0.218
9834-PR,-34.033203,242616,151.092529,07/18/2025 14:44:38,0.32
51235,-33.81551,247454,151.101105,08/28/2025 08:36:05,0.654
F3FWY004,-33.496265,244164,151.187408,08/02/2025 15:27:30,0.346
7270,-33.793304,244797,151.119659,08/06/2025 10:35:33,0.021
T0337,-33.654926,241167,151.060974,07/03/2025 13:00:30,0.152
7112,-33.843338,245581,151.043411,08/13/2025 16:03:28,0.14
33014,-33.806141,245782,151.17952,08/15/2025 09:07:04,0.783
7248,-33.906151,246744,151.040207,08/21/2025 16:10:37,0.034
7179,-33.817272,247537,150.962784,08/28/2025 16:28:55,0.152
53004,-33.75317,247715,151.151077,08/30/2025 14:15:37,0.644
74228,-33.723019,244390,151.036606,08/03/2025 15:36:15,0.169
7270,-33.793304,244430,151.119659,08/03/2025 19:34:44,0.652
7112,-33.843338,245140,151.043411,08/09/2025 11:07:29,0.211
7184,-33.772957,245327,151.135391,08/11/2025 11:41:59,0.043
53004,-33.75317,245672,151.151077,08/14/2025 13:38:13,0.452
7159,-33.888157,245772,150.922974,08/15/2025 07:33:13,0.03
9849,-33.877975,245854,151.093185,08/15/2025 17:02:43,0.38
7112,-33.843338,246108,151.043411,08/19/2025 06:37:15,0.228
7270,-33.793304,246301,151.119659,08/20/2025 12:25:36,0.635
F3FWY003,-33.560299,246969,151.192551,08/22/2025 23:41:34,0.773
7251,-33.874916,244920,151.155319,08/07/2025 12:06:19,0.649
7120,-33.886311,247430,151.217911,08/27/2025 20:30:39,0.742
7121,-33.886032,247430,151.218079,08/27/2025 20:30:39,0.716
7164,-33.81562,247551,150.969238,08/28/2025 18:44:14,0.029
F3FWY004,-33.496265,247644,151.187408,08/29/2025 16:25:15,0.027
7275,-33.894714,244218,151.110962,08/02/2025 20:04:48,0.229
7251,-33.874916,232807,151.155319,04/28/2025 13:49:25,0.632
74229,-33.760658,244897,151.07962,08/07/2025 10:46:53,0.625
7179,-33.817272,245017,150.962784,08/08/2025 07:46:30,0.11
7270,-33.793304,245367,151.119659,08/11/2025 16:24:01,0.109
7163,-33.865181,245773,151.171997,08/15/2025 07:36:58,0.572
10011,-33.876652,245981,151.230606,08/18/2025 03:51:39,0.692
7139,-33.876884,245981,151.228683,08/18/2025 03:51:39,0.852
F3FWY003,-33.560299,246096,151.192551,08/18/2025 22:36:14,0.34
7275,-33.894714,243109,151.110962,07/24/2025 11:30:24,0.55
68025,-33.816696,246472,150.976623,08/21/2025 06:37:16,0.226
51235,-33.81551,246521,151.101105,08/21/2025 08:27:33,0.491
53004,-33.75317,246810,151.151077,08/22/2025 08:32:51,0.591
7184,-33.772957,244636,151.135391,08/04/2025 19:14:53,0.042
7112,-33.843338,244995,151.043411,08/07/2025 21:19:00,0.242
F3FWY003,-33.560299,245115,151.192551,08/09/2025 02:39:50,0.151
10011,-33.876652,245534,151.230606,08/13/2025 09:37:44,0.095
7139,-33.876884,245534,151.228683,08/13/2025 09:37:44,0.106
7179,-33.817272,246153,150.962784,08/19/2025 13:29:00,0.403
7179,-33.817272,246178,150.962784,08/19/2025 16:37:33,0.289
68025,-33.816696,246224,150.976623,08/20/2025 04:13:26,0.144
47024,-33.83889,246934,151.029022,08/22/2025 17:47:25,0.263
7179,-33.817272,246991,150.962784,08/23/2025 10:01:41,0.141
34016,-33.778187,246993,151.267136,08/23/2025 10:55:47,0.2
7274,-33.779202,247275,150.814102,08/26/2025 14:49:39,0.039
51235,-33.81551,247517,151.101105,08/28/2025 14:53:06,0.448
7112,-33.843338,244545,151.043411,08/04/2025 12:39:03,0.54
9658,-33.79353,245561,151.018829,08/13/2025 12:25:53,0.566
50240,-33.796436,245595,150.987595,08/13/2025 17:13:40,0.503
7179,-33.817272,245989,150.962784,08/18/2025 07:44:35,0.156
7184,-33.772957,247010,151.135391,08/23/2025 16:01:38,0.427
9658,-33.79353,247767,151.018829,08/31/2025 17:05:50,0.593
7120,-33.886311,243986,151.217911,08/01/2025 08:23:11,0.606
7121,-33.886032,243986,151.218079,08/01/2025 08:23:11,0.577
29005,-33.824696,245026,151.093216,08/08/2025 08:12:34,0.31
74228,-33.723019,245032,151.036606,08/08/2025 08:31:37,0.232
7179,-33.817272,245069,150.962784,08/08/2025 13:18:16,0.125
7163,-33.865181,245194,151.171997,08/10/2025 01:34:54,0.467
53004,-33.75317,245231,151.151077,08/10/2025 13:30:10,0.52
7179,-33.817272,245599,150.962784,08/13/2025 18:09:30,0.172
33014,-33.806141,245764,151.17952,08/14/2025 23:06:46,0.577
7120,-33.886311,246952,151.217911,08/22/2025 20:05:31,0.1
7121,-33.886032,246952,151.218079,08/22/2025 20:05:31,0.102
7163,-33.865181,247372,151.171997,08/27/2025 12:46:29,0.607
7119-PR,-33.817974,247561,150.981827,08/28/2025 21:15:52,0.042
F3FWY003,-33.560299,247702,151.192551,08/30/2025 09:55:34,0.057
68025,-33.816696,245196,150.976623,08/10/2025 03:17:30,0.265
7179,-33.817272,245369,150.962784,08/11/2025 16:51:33,0.286
7179,-33.817272,245787,150.962784,08/15/2025 09:26:51,0.193
7153,-33.8651123046875,246048,151.041610717773,08/18/2025 15:12:09,0.033
7112,-33.843338,246479,151.043411,08/21/2025 06:47:39,0.668
9836-PR,-33.819687,247334,151.117416,08/27/2025 07:13:49,0.077
7179,-33.817272,247538,150.962784,08/28/2025 16:32:23,0.687
T0337,-33.654926,233907,151.060974,05/08/2025 09:42:46,0.788
22001,-33.825577,247753,151.233261,08/31/2025 12:49:43,0.079
T0345,-33.689632,243770,151.097748,07/30/2025 14:22:29,0.324
F3FWY003,-33.560299,244980,151.192551,08/07/2025 18:10:37,0.178
23067,-33.934475,245294,151.15831,08/11/2025 08:07:01,0.499
68025,-33.816696,245396,150.976623,08/12/2025 07:58:51,0.391
100001,-33.878181,247639,150.924942,08/29/2025 15:42:24,0.046
50250,-33.797592,244026,150.975433,08/01/2025 13:43:23,0.241
53004,-33.75317,244008,151.151077,08/01/2025 11:10:29,0.48
7179,-33.817272,245089,150.962784,08/08/2025 16:06:07,0.653
74230,-33.724735,245153,151.086151,08/09/2025 13:41:37,0.799
7248,-33.906151,245274,151.040207,08/11/2025 05:21:58,0.237
7179,-33.817272,245514,150.962784,08/12/2025 22:46:46,0.1
7274,-33.779202,246106,150.814102,08/19/2025 06:22:45,0.253
7153,-33.8651123046875,246229,151.041610717773,08/20/2025 06:12:51,0.024
7184,-33.772957,247011,151.135391,08/23/2025 17:06:37,0.144
7120,-33.886311,244661,151.217911,08/05/2025 07:48:10,0.064
7121,-33.886032,244661,151.218079,08/05/2025 07:48:10,0.044
7163,-33.865181,246026,151.171997,08/18/2025 12:14:22,0.225
29005,-33.824696,246942,151.093216,08/22/2025 18:29:42,0.371
7251,-33.874916,212241,151.155319,10/25/2024 18:40:17,0.073
7251,-33.874916,212241,151.155319,10/25/2024 18:40:17,0.073
